,model_ID,trim
3252,12098,2.0 I Exclusive Bva
3253,12098,2.0 Sedan Bva Exclusive Am71
3254,12098,1.6 X (plan De Ahorro)
3255,12098,2.0 Sedan Hdi Sx Cuero Am71
3256,12098,2.0 Sedan Sx Cuero Am71
3257,12098,2.0 Sedan Bva Exclusive Am70
3258,12098,2.0 Sedan Sx Bva -
3259,12098,2.0 Sedan Hdi Sx Am71
3260,12098,2.0 Sedan Sx Am70
3261,12098,2.0 Sedan Hdi Exclusive
3262,12098,1.6 I X
3263,12098,2.0 Hdi X
3264,12098,1.6 L X
3265,12098,2.0 Sedan Bva Exclusive
3266,12098,1.6 X Pack Plus Pro.cre.auto
3267,12098,1.6 Sedan Hdi Sx Cuero Am71
3268,12098,2.0 I Sx Bva
3269,12098,2.0 Hdi X Am70
3270,12098,2.0 Sedan Exclusive Am70
3271,12098,2.0 I X
3272,12098,1.6 X- Am71
3273,12098,1.6 X Pack Plus (plan Ahorro)
3274,12098,2.0 Sedan Hdi Sx Sin Sensor Tras
3275,12098,2.0 Sedan Hdi X -
3276,1148994,1.0 Sce 66cv Zen
3277,1148994,1.0 Sce 66cv Intense
3278,1148994,1.0 Sce 66cv Iconic
3279,1148994,1.0 Sce 66cv Life
3280,1148994,1.0 Sce 66cv Outsider
3281,73890,1.4 Attractive
3282,73890,1.4 Elx
3283,73890,1.6 Essence
3284,73890,1.6 Sporting
3285,73890,1.4 Attractive Pack Top
3286,73890,1.4 Attractive C/radio Integrada
3287,73890,1.8 Hlx
3288,73890,1.4 Attractive Pack Top Uconnect
3289,73890,1.3 Elx Top Multijet
3290,73890,1.6 Essence Pack Tech
3291,73890,1.6 Essence Dualogic
3292,73890,1.6 Essence Uconnect + Nav
3293,73890,1.6 Sporting Uconnect + Nav
3294,73890,1.6 Essence Dualogic Uconnect + Nav
3295,73890,1.6 Blackmotion
3296,73890,1.6 Essence Pack Emotion
3297,73890,1.6 Essence Pack Emotion Dualogic
3298,73890,1.8 Hlx Emotion
3299,73890,1.8 Hlx High Tech
3300,73890,1.4 Elx Top
3301,73890,1.2 75 S
3302,66659,1.6 Ambiente Mp3
3303,66659,1.6 Ambiente
3304,66659,1.6 Ambiente Plus Mp3
3305,66659,1.8 Lx D
3306,66659,1.6 Ambien. Plus
3307,66659,1.3 Cl
3308,66659,1.6 Edge Plus
3309,66659,1.3 Clx
3310,66659,1.3 Lx
3311,66659,1.6 Max One Ambiente
3312,66659,1.6 One Ambiente Plus 98cv
3313,66659,1.6 Max One Ambiente Plus
3314,66659,1.6 Clx
3315,66659,1.6 Lx
3316,66659,1.6 One Edge Plus 98cv
3317,66659,1.6 Ambiente Plus
3318,66659,1.4 Clx
3319,66659,1.8 Clx D Ln
3320,66659,1.6 Edge Plus Mp3
3321,66659,1.8 Cl D
3322,66659,1.6 Max Ambiente Plus Mp3
3323,66659,1.6 Max Ambiente Mp3
3324,66659,1.8 Lx D Aa
3325,66659,1.4 Tdci Ambien
3326,66659,1.6 Ambien. Gnc
3327,66659,1.6 Max One Ambiente Plus 98cv
3328,66659,1.8 Clx D
3329,66659,1.6 Max Edge Plus
3330,66659,1.4 Tdci Ambiente Mp3
3331,66659,1.6 Max One Edge Plus
3332,66659,1.4 Tdci Edge Mp3
3333,66659,1.6 Max One Edge Plus 98cv
3334,66659,1.6 Max Ambiente
3335,66659,1.6 Max One Ambiente 98cv
3336,66659,1.4 Tdci Edge
3337,66659,1.6 Energy
3338,66659,1.6 One Ambiente 98cv
3339,66659,1.4 Tdci Energy
3340,66659,1.6 Ambien. Plus Gnc
3341,66659,1.6 Lx Aa
3342,66659,1.6 Edge
3343,66659,1.4 Max Tdci Ambiente Mp3
3344,66659,1.4 Max Tdci Edge
3345,66659,1.6 Clx Sport
3346,66659,1.6 Energy Mp3
3347,66659,1.6 Max One Energy
3348,66659,1.6 Energy Gnc
3349,66659,1.4 Max One Tdci Ambiente
3350,66659,1.4 One Tdci Edge
3351,66659,1.4 Max One Tdci Edge
3352,66659,1.6 Edge Plus Gnc
3353,66659,1.4 Tdci Ambien Plus
3354,66659,1.4 Tdci Ambiente
3355,66659,1.6 Fresh Mp3
3356,66659,1.6 Max Ambiente Mp3 At
3357,66659,1.6 Max Ambiente Plus
3358,66659,1.6 Max Energy
3359,66659,1.4 Max Tdci Ambiente
3360,66659,1.4 One Tdci Ambiente
3361,66659,1.6 Edge Plus At Mp3
3362,66659,1.6 Max Fresh
3363,66659,1.6 Max Energy Mp3
3364,66659,1.6 Ambiente At Mp3
3365,66659,1.6 Max Edge Plus At
3366,66659,1.6 Fresh
3367,66659,1.4 Max Tdci Energy
3368,66659,1.6 Fresh Gnc
3369,60789,1.6 Gp Cd 101cv Pack High
3370,60789,1.6 Cross Gp Cd 110cv Pack High
3371,60789,1.6 Gp Ce 101cv Safety + Pack High
3372,60789,1.6 Gp Cs 101cv Safety
3373,60789,1.6 Ce 101cv Pack Electr.
3374,60789,1.6 Cs 101cv
3375,60789,1.6 Gp Cd 101cv Power
3376,60789,1.6 Comfortline
3377,60789,1.6 Ce 101cv Pack Electr. + Seg.
3378,60789,1.6 Gp Ce 101cv Safety
3379,60789,1.6 Highline
3380,60789,1.6 Cross
3381,60789,1.6 Trendline
3382,60789,1.6 Ce Pack Elect.+ Llantas Acero
3383,60789,1.6 Gp Ce Pack Electr.+seg.+ High
3384,60789,1.6 Gp Ce 101cv Pack Electr.+seg.
3385,60789,1.6 Cs 101cv Ps+aa
3386,60789,1.6 Gp Cs 101cv Aa+hd+safety
3387,60789,1.6 I Comercial 601
3388,60789,1.6 Gp Cs 101cv Aa+dh
3389,60789,1.6 Cross Gp Cd 101cv Pack High
3390,60789,1.6 Cs 101cv Aa+dh
3391,60789,1.9 Sd Comercial 601
3392,60789,1.6 C/s My19
3393,60789,1.9 Sd Limited Lts
3394,60789,1.6 Format 601
3395,60789,1.6 Gp Ce Pack Electr.+seg.+radio
3396,60789,1.9 Sd Comercial 701
3397,60789,1.6 I Limited Lts
3398,68820,1.4 Working Cd
3399,68820,1.4 8v Endurance Cd
3400,68820,1.6 Adventure Cd Pack Top
3401,68820,1.4 Working Cs
3402,68820,1.3 Volcano
3403,68820,1.6 Adventure Cd
3404,68820,1.3 Trekking Multijet Cd
3405,68820,1.6 Adventure Cd 115cv
3406,68820,1.4 8v Freedom Cd
3407,68820,1.6 Adventure Cd C/alarma + Lona
3408,68820,1.6 Adventure Cd C/alarma
3409,68820,1.6 Adventure Ce Pack Top
3410,68820,1.3 Mjet Trekking Ce
3411,68820,1.4 Trekking
3412,68820,1.4 Working
3413,68820,1.4 8v Endurance Cs
3414,68820,1.4 Working Cs Aa
3415,68820,1.7 Ex
3416,68820,1.4 Working Cd C/aa + Pack Seg
3417,68820,1.7 Lx Cab.ext.
3418,68820,1.6 Adventure Ce C/alarma + Lona
3419,68820,1.8 Adventure Cab Exten Aa+da
3420,68820,1.4 Working Cd C/aa
3421,68820,1.6 Adventure Ce 115cv
3422,68820,1.4 Working Cs C/aa
3423,68820,1.6 Adventure Cd Capota Pk Seg
3424,68820,1.8 Cn
3425,68820,1.3 Mjet Trekking Cs + Aa
3426,68820,1.7 Adventure Cab Ex Aa+da
3427,68820,1.7 Ex Aa
3428,68820,1.3 Trekking Ce Mjt Capota Pk Seg
3429,68820,1.6 Adventure Ce C/alarma
3430,68820,1.7 Adventure
3431,68820,1.8 Adventure Cab Ex Aa+da
3432,68820,1.8 Adventure
3433,68820,1.4 Working Cs C/aa + Pack Seg
3434,68820,1.7 Ce
3435,68820,1.4 Trekking C/capota
3436,68820,1.6 Adventure Ce Capota
3437,68820,1.6 Adventure Cd C/alarma + Capota
3438,68820,1.3 Trekking Multijet C/capota
3439,68820,1.8 Adventure Cab Ex C/alarma
3440,68820,1.3 Working Fire Gnc
3441,68820,1.6 Adventure Ce Capota Pk Seg
3442,68820,1.7 Lx Ll
3443,68820,1.6 Adventure Ce
3444,68820,1.7 Adventure Ab
3445,68820,1.6 Adventure Cd Capota Rad Integrada
3446,68820,1.8 Adventure Ab
3447,68820,1.4 Trekking C/capota + Pack Seg
3448,68820,1.3 Mjet Trekking Cs
3449,68820,1.8 Adventure Aa
3450,68820,1.3 Trekking Multijet Capota Pk Seg
3451,68820,1.8 Adventure Locker
3452,68820,1.3 Trekking Ce Multijet C/aa
3453,68820,1.6 Adventure Ce C/alarma + Capota
3454,68820,1.3 Working Fire
3455,68820,1.3 Trekking Fire
3456,68820,1.4 Trekking C/aa
3457,68820,1.3 Trekking Ce Multijet C/capota
3458,68820,1.7 Lx Cab.ext. Aa
3459,68820,1.4 Trekking Ce
3460,68820,1.3 Trekking Multijet C/aa
3461,68820,1.7 Adventure Cex Aa+da
3462,68820,1.7 Cn
3463,59350,1.6 102cv
3464,59350,2.0 Tfsi Sedan 190cv
3465,59350,1.4 Tsi Mt 125cv
3466,59350,1.4 Tfsi Sedan Stronic 125cv
3467,59350,1.4 Sedan Tfsi Stronic 122cv
3468,59350,1.4 Tsi Stronic 125cv
3469,59350,2.0 T Fsi Stronic 200cv
3470,59350,1.8 T Fsi Mt 180cv
3471,59350,1.4 Tfsi Stronic 125cv
3472,59350,1.8 T Fsi Stronic 180cv
3473,59350,2.0 T Fsi Mt 200cv
3474,59350,1.4 T Fsi Stronic Technolo
3475,59350,1.4 T Fsi Technology
3476,59350,1.4 Tsi Mt 122cv
3477,59350,1.6
3478,59350,1.4 Tfsi Sedan 125cv
3479,59350,1.8 T Fsi Mt 160cv
3480,59350,1.4 Tfsi 125cv
3481,59350,2.0 I 140cv Mt
3482,59350,2.0 Tfsi 190cv
3483,59350,2.0 Fsi
3484,59350,1.4 Tfsi Sedan 150 Cv
3485,59350,1.8 T Fsi Stronic 160cv
3486,59350,2.0 I
3487,59350,2.0 I Stronic 143cv
3488,59350,1.8 T 150 Hp 3 P
3489,59350,1.9 I 110hp 3 P
3490,59350,1.8 T 180 Hp 3 P
3491,59350,1.8 T 150 Hp Attraction
3492,59350,1.8
3493,59350,1.4 Tsi Stronic122cv
3494,59350,1.8 Tfsi Stronic 180cv
3495,59350,1.8 Tfsi Sedan Stronic 180cv
3496,59350,1.9 I 110hp
3497,59350,1.8 Sedan T Fsi Stronic 180cv
3498,59350,1.8 T Fsi Stronic Quattro 180cv
3499,59350,1.9 I 110hp Attraction
3500,59350,1.8 T 150 Hp 5 P
3501,59350,3.2 V6 Quattro
3502,59350,3.2 V6 Quattro Premium
3503,59350,1.8 T Fsi 160cv Stronic
3504,59350,2.0 Fsi Premium Cuero
3505,59350,1.9 I 90 Hp 5 P
3506,59350,1.6 Plus
3507,59350,1.8 At
3508,59350,1.8 Sedan T Fsi Mt 180cv
3509,59350,1.8 Tfsi Sedan 180cv
3510,59350,1.9 I 90 Hp 3 P
3511,59350,1.6 Premium Cuero
3512,59350,2.0 I Premium Cuero
3513,59350,1.9 I 110hp At
3514,59350,2.0 Fsi Tip. Premium Cu
3515,59350,1.8 T 180 Hp Ambition
3516,59350,2.0 I 140cv Stronic
3517,59350,2.0 T Fsi Stronic
3518,59350,1.8 T 180 Hp Tiptronic
3519,59350,1.8 T 150 Hp Attraction At
3520,59350,2.0 T Fsi
3521,59350,2.0 Fsi Tip.
3522,59350,1.8 T 180 Hp 5 P
3523,59350,3.2 V6 Quattro Dsg
3524,59350,2.0 I Quattro
3525,59350,3.2 V6 Quattro Premium Dsg
3526,59350,1.8 Sedan T Fsi Stronic Quattro
3527,59350,1.5 35 Tfsi 125cv
3528,59350,2.0 I Stronic
3529,59350,1.8 Tfsi 180cv
3530,59350,1.4 Tfsi 150 Cv
3531,59350,1.9 I 105cv Mt
3532,59350,1.8 Tfsi Sedan Stronic Quattro 180cv
3533,59350,1.8 T 180 Hp Ambition Tip.
3534,59350,1.8 Tfsi Stronic Quattro 180cv
3535,59350,3.2 V6 Quattro Stronic
3536,59350,2.0 40 Tfsi Sline
3537,59350,2.0 I Dsg
3538,59350,1.8 T 180 Hp Quattro
3539,66351,1.5 118i Sport Line 136cv
3540,66351,2.5 135i Coupe Sportive 306cv
3541,66351,1.6 116i 136cv
3542,66351,1.6 120i Sport Line At 177cv
3543,66351,1.6 118i Sport 170cv
3544,66351,1.6 116i Active
3545,66351,1.5 118i Active 136cv
3546,66351,2.0 120i Active 156cv
3547,66351,1.6 120i Active 177cv
3548,66351,1.6 118i Sport 170cv At
3549,66351,1.6 120i M Package 177cv
3550,66351,2.0 118i Active 136cv
3551,66351,2.5 125i Coupe Executive
3552,66351,2.0 120i Coupe Active 156cv
3553,66351,1.6 116i 136cv At
3554,66351,2.0 120d Active
3555,66351,1.6 116i Active 115cv
3556,66351,2.0 120i Active
3557,66351,2.0 120d Active 177cv
3558,66351,2.5 125i Coupe Sport
3559,66351,3.0 130i M Sport Package
3560,66351,3.0 130i M
3561,66351,3.0 130i Limited Edition
3562,66351,3.0 M Coupe 340cv
3563,66351,2.0 120i Sport Line 184cv Coupé
3564,66351,2.0 118d Sport 143cv
3565,66351,2.0 M140 Package
3566,66351,2.0 M140i Package
3567,66351,2.0 120i Active Stept
3568,66351,2.0 125d Sport 218cv
3569,66351,1.6 118i Urban 170cv At
3570,66351,1.6 125i Sport At
3571,66351,2.0 120d Active Stept
3572,66351,2.0 118d Active 143cv
3573,66351,2.5 125i Coupe I Active
3574,66351,3.0 130i M Sport Package Stept
3575,66351,3.0 130i M Sport Package Steptro.
3576,66351,2.0 118d Urban 143cv
3577,66351,2.0 120i Sport Line 184cv Cabriolet
3578,66351,1.6 120i Sport Line 177cv
3579,66351,3.0 135i Coupe Sportive
3580,66351,1.6 118i Urban 170cv
3581,66351,1.6 116i Active 115cv At
3582,66351,2.0 120I Sport Line 184Cv
3583,84465,1.4 Ls
3584,84465,1.4 Ls Spirit
3585,84465,1.4 Ls Aa+da+mp3
3586,84465,1.4 Ltz Google
3587,84465,1.4 Lt Llantas
3588,84465,1.4 Effect
3589,84465,1.4 Lt
3590,84465,1.4 Ls 92cv Por.cre.auto
3591,63360,1.6 Confort 110cv
3592,63360,2.0 Luxe
3593,63360,2.0 Dynamique
3594,63360,2.0 Privilege Cvt
3595,63360,1.6 Ph2 Dynamique Pack 110cv
3596,63360,2.0 Ph2 Luxe 143cv
3597,63360,1.6 Confort Plus 110cv
3598,63360,2.0 Gt T 180cv
3599,63360,2.0 Privilege Mt
3600,63360,2.0 Ph2 Privilege Cvt 143cv
3601,63360,1.6 Ph2 Dynamique 110cv
3602,63360,2.0 Ph2 Luxe Pack 143cv
3603,63360,2.0 Ph2 Luxe Pack 143cv Cuero
3604,63360,2.0 Gt T 190cv
3605,63360,2.0 Ph2 Privilege 143cv
3606,63360,2.0 Sport T 180cv
3607,63360,2.0 Ph2 Luxe Pack Cvt 143cv
3608,63360,2.0 Dynamique Pro.cre.auto
3609,63360,2.0 Ph2 Luxe Cvt 143cv
3610,63360,2.0 Luxe Rlink Cuir Pro.cre.auto
3611,63360,1.6 Ph2 Luxe 110cv
3612,63360,2.0 T Gt 190cv
3613,63360,2.0 Ph2 Luxe Pack F 143cv
3614,63360,2.0 Luxe Rlink Pro.cre.auto
3615,63360,2.0 Privilege Mt Pro.cre.auto
3616,63360,2.0 Privilege Cvt Pro.cre.auto
3617,63360,2.0 Luxe Pro.cre.auto
3618,63360,1.6 Ph2 Dynamique Pack 110Cv
3619,389467,2.0 Outsider Plus
3620,389467,1.6 Dynamique
3621,389467,2.0 Privilege
3622,389467,2.0 Dynamique
3623,389467,1.6 Outsider
3624,2220947,1.6 Hdi Vtc Plus
3625,2220947,1.6 Vtc Plus
3626,2220947,1.6 Hdi Vtc Plus 92
3627,2220947,1.6 Hdi 92
3628,2220947,1.4
3629,2220947,1.6 115
3630,2220947,1.6 Vtc
3631,2220947,1.6 Vtc Plus 115
3632,2220947,1.6 Hdi Vtc
3633,2220947,1.9
3634,2220947,1.9 D Lc
3635,2220947,1.6 Hdi
3636,2220947,1.9 D Dh Aa
3637,2220947,1.6
3638,2220947,1.4 Urbana Confort
3639,2220947,1.9 D Dh Aa Ab
3640,2220947,2.0 Hdi Pack Lc
3641,2220947,1.8 Dh Aa Ab
3642,2220947,1.8 Dh Aa Lve
3643,2220947,1.9 D Dh Aa Lc
3644,2220947,2.0 Hdi S/ll Lc
3645,2220947,2.0 Hdi Lc
3646,2220947,1.6 Lc
3647,2220947,1.9 D Dh Lc
3648,2220947,1.8 Dh Aa Lc
3649,2220947,1.8 Dh Lc
3650,2220947,1.8 Lc
3651,64614,1.6 Intens Cvt
3652,64614,2.0 Zen
3653,64614,2.0 Intens Manual
3654,64614,1.6 Life
3655,64614,2.0 Intens
3656,64614,2.0 Intens Automática
3657,64614,1.6 Intens Mt
3658,61646,1.6 Premium Plus Thp 156cv
3659,61646,2.0 Gt-line Hdi Tiptronic
3660,61646,1.6 Gt-line Thp Tiptronic
3661,61646,1.6 Allure Thp Tiptronic
3662,61646,1.6 Feline Thp 156cv
3663,61646,2.0 Gt-line Hdi Pack Tiptronic
3664,61646,1.6 Premium Plus Thp Tiptronic
3665,61646,1.6 Premium Thp 156cv
3666,61646,1.6 Feline Thp 163cv Tiptronic
3667,61646,1.6 Allure Thp 163cv
3668,61646,1.6 Allure Thp 156cv
3669,61646,1.6 Allure Thp 163cv Tiptronic
3670,61646,1.6 Feline Thp 163cv
3671,61646,2.0 Feline Hdi 163cv
3672,61646,2.0 Premium Plus Hdi Tiptronic
3673,61646,2.0 Feline Hdi 163cv Tiptronic
3674,61646,1.6 Roland Garros Thp 156cv
3675,61646,1.6 Gt-line Thp Pack Tiptronic
3676,61646,1.6 Roland Garros Thp 156cv Tiptronic
3677,61646,1.6 Allure Thp Tiptronic 163cv
3678,389419,1.4 Ls+aa
3679,389419,1.4 Ls
3680,389419,1.4 Lt Aa+dir
3681,389419,1.4 Ls Aa+dir
3682,389419,1.4 Advantage Aa+dir
3683,389419,1.4 Lt Ab+abs
3684,389419,1.4 Advantage Pack
3685,389419,1.4 Ls Ab+abs
3686,389419,1.4 Lt Aa+dir Plus
3687,1252858,1.6 Trend Sigma
3688,1252858,2.0 Trend Plus
3689,1252858,1.6 Style Sigma
3690,1252858,1.6 Exe Sedan Trend Sigma
3691,1252858,2.0 Ghia Mt
3692,1252858,2.0 Trend
3693,1252858,1.8 Tdci Ghia Mt
3694,1252858,2.0 Ghia At
3695,1252858,1.6 Exe Sedan Style Sigma
3696,1252858,2.0 Exe Sedan Trend Plus
3697,1252858,1.8 Tdci Trend Plus
3698,1252858,2.0 Exe Sedan Trend
3699,1252858,2.0 Exe Sedan Ghia
3700,1252858,1.8 Exe Sedan Tdci Ghia
3701,1252858,2.0 Exe Sedan Ghia At
3702,1252858,1.8 Exe Sedan Tdci Trend Plus
3703,1252858,1.6 Trend Sigma Y13
3704,1252858,1.8 Exe Sedan Tdci Style
3705,1252858,1.8 Tdci Style
3706,1119416,1.3 Drive Gse Manual
3707,1119416,1.8 Hgt
3708,1119416,1.8 Precision
3709,1119416,1.8 Precision At
3710,1119416,1.8 Precision Connect
3711,1119416,1.3 Drive Gse Automática
3712,1119416,1.8 Hgt At
3713,1119416,1.3 Drive Gse
3714,42649,"2.4 Sxt 170cv (techo, Dvd, Nav)"
3715,42649,2.4 Se 170cv Atx
3716,42649,2.4 Sxt Atx Techo 3filas
3717,42649,2.4 Sxt (3 Filas) 170cv Atx
3718,42649,2.7 Rt Atx (3 Filas)+dvd+techo
3719,42649,2.4 Sxt Atx (3 Filas)+dvd+techo
3720,42649,2.4 Sxt Atx (3 Filas)
3721,42649,"2.4 Sxt 170cv Atx6 (techo, Dvd)"
3722,42649,2.7 Rt
3723,42649,2.4 Sxt Atx (2 Filas)
3724,42649,2.7 Rt Atx (3 Filas)
3725,42649,2.4 Sxt
3726,42649,"2.4 Sxt 170cv Atx4 (techo, Dvd)"
3727,42649,3.6 R/t Atx Awd 280cv
3728,42649,3.6 R/t
3729,42649,2.7 Rt Atx (3 Filas)+techo
3730,42649,2.4 Sxt Atx Techo 2filas
3731,42649,3.6 R/t Awd 286cv
3732,42649,3.6 R/t Fwd 286cv
3733,42649,2.7 Sxt
3734,275412,1.0 Way
3735,275412,1.0 Easy
3736,275412,1.0 Easy Pack Top
3737,275412,1.0 Way Live On
3738,275412,1.0 Easy Pack Top Live On
3739,67566,2.0 Titanium Ecoboost At 240cv
3740,67566,2.0 Se Ecoboost At 240cv
3741,67566,2.0 Sel
3742,67566,2.0 Ghia
3743,67566,2.0 Titanium Gi Ecoboost 240cv At
3744,67566,1.8 Clx
3745,67566,2.3 Titanium At 6 Velocidades
3746,67566,2.0 Titanium
3747,67566,2.5 Se At 170cv
3748,67566,2.0 Ecvt Vignale Hibrido
3749,67566,2.5 Titanium M6
3750,67566,2.5 Ghia V6
3751,67566,2.5 Ghia V6 L/2005 At
3752,67566,2.0 Titanium Tdci 140cv At
3753,67566,2.0 Ghia Tdci 140cv Mt
3754,67566,3.0 St V6
3755,67566,2.3 Titanium L 161cv At
3756,67566,1.8 Clx Rural
3757,67566,2.0 Ghia At
3758,67566,2.0 Ghia Duratec M5
3759,67566,2.5 Ghia V6 At
3760,67566,2.2 St Ci
3761,67566,2.3 Ghia L 161cv At
3762,67566,2.0 Ghia Rural
3763,67566,1.8 Titanium Tdci M6
3764,67566,2.0 Ghia Tdci M6
3765,67566,2.0 Titanium Tdci At 6 Velocidades
3766,67566,2.0 Ghia Tdci At
3767,67566,2.0 I Ghia Mt
3768,67566,2.0 Ghia Ci
3769,67566,2.0 Ghia Mt
3770,67566,2.0 Ghia I
3771,67566,1.8 Ghia Tdci M6
3772,67566,2.0 Ghia Rural At
3773,67566,3.0 V6 St220
3774,67566,2.3 Ghia At
3775,67566,2.5 V6 Ghia At
3776,67566,2.5 Titanium Turbo
3777,67566,1.8 Titanium Ci
3778,67566,2.0 I Ghia At
3779,67566,1.8 Ghia Ci
3780,389394,1.6 Vti 115 Feel
3781,389394,1.6 Shine 115cv
3782,389394,1.6 Exclusive 110cv
3783,389394,1.6 Sx 110cv Pack High Tech
3784,389394,1.6 Sx 110cv
3785,389394,1.6 Vti 115 Exclusive
3786,389394,1.6 Vti 115 Shine At6
3787,389394,1.6 Vti 115 Feel At6
3788,389394,1.6 Exclusive 110cv Pack My Way
3789,389394,1.5 Live 90cv
3790,389394,1.6 Vti 115 Urban Edition
3791,389394,1.6 Shine W 115cv
3792,389394,1.6 Vti 115 Tendance
3793,389394,1.6 Vti 115 Shine
3794,389394,1.6 Vti 115 Exclusive Pack My Way
3795,389394,1.6 Exclusive Vti 115cv
3796,389394,1.6 Exclusive Vti 116cv Pack
3797,389394,1.6 Feel 115cv (plan Ahorro)
3798,389394,1.6 Vti 115 Live
3799,389394,1.6 L Pack Seguridad
3800,389394,1.6 L
3801,389394,1.6 Tendance Vti 115cv
3802,389394,1.6 Vti 115 Urban Edition At
3803,389394,1.6 Tendance Vti 115cv Pack
3804,503622,1.6 A200 Urban 156cv
3805,503622,1.6 A 200 At Urban B.efficiency 156cv
3806,503622,2.0 A 250 At Sport B.efficiency
3807,503622,1.6 A 200 Urban B.efficiency 156cv
3808,503622,2.0 A250 Amg-line 211cv
3809,503622,1.3 A200 163cv Progressive Hatch
3810,503622,1.3 163cv Progressive
3811,503622,1.6 A160 Classic Manual
3812,503622,1.6 A45 Amg 360cv
3813,503622,1.6 A35 4matic 306 Cv 5 p
3814,503622,2.0 A250 Sport 218cv
3815,503622,1.6 A 200 Style B.efficiency 156cv
3816,503622,1.3 A200 163cv Progressive Sedan
3817,503622,2.0 A250 Amg-line 211cv 224 hp
3818,503622,1.6 A 200 At Urban 156cv Thermotronic
3819,503622,2.0 A250 At Sport 218cv
3820,503622,2.0 A250 Amg-line 224cv Hatch
3821,503622,1.6 A160 Elegance Plus Manual
3822,503622,2.0 A250 Amg-line 224cv Sedan
3823,503622,1.6 A160 Classic Automática
3824,503622,1.6 A160 Elegance Luxury Automática
3825,503622,2.0 A250 Amg-line 211cv 211 hp
3826,503622,1.9 A190 Elegance Luxury Aks Automática
3827,503622,1.9 A190 Avantgarde
3828,503622,1.6 A 200 Urban 156cv Thermotronic
3829,503622,1.6 A160 Elegance Luxury Manual
3830,503622,1.6 A45 S 4matic 421 Cv
3831,503622,1.3 A200 163cv Style Hatch
3832,503622,1.9 A190 Elegance Plus Manual
3833,503622,1.6 A160 Elegance Plus Automática
3834,503622,1.3 A200 163cv Style Sedan
3835,503622,1.9 A190 Elegance Luxury Aks Manual
3836,503622,1.6 A45 Amg W176
3837,503622,1.6 A35 4matic 306 Cv 4 p
3838,503622,1.9 A190 Elegance Plus
3839,503622,1.6 A160 Elegance Plus
3840,503622,1.6 A160 Classic
3841,503622,1.6 A160 Elegance Luxury
3842,503622,1.6 A35 4Matic 306 Cv
3843,503622,1.9 A190 Elegance Luxury Aks
3844,503622,1.9 A190 Elegance Plus Automática
3845,61198,2.3 Le Cd 4x4 At
3846,61198,2.3 Xe Cd 4x2 Mt
3847,61198,2.8 D/c 4x4 Se
3848,61198,2.5 Le Cab Doble 4x4 Tap. Cuero
3849,61198,2.3 S Cd 4x2 Mt
3850,61198,2.3 Xe Cd 4x4 Mt
3851,61198,2.3 X-gear Cd 4x4 Mt
3852,61198,2.3 X-gear + Cd 4x4 Mt
3853,61198,2.5 Le Cab Doble 4x4
3854,61198,2.3 Le Cd 4x2 Mt
3855,61198,2.8 D/c 4x2 Se
3856,61198,2.3bt Pro4x 4x4 At L22
3857,61198,2.3 S Cd 4x4 Mt
3858,61198,2.8 Dte Cab Doble Se Aa 4x4
3859,61198,2.3t Platinum 4x2 At L22
3860,61198,2.3 Se Cd 4x4 Mt
3861,61198,2.3bt Platinum 4x4 At L22
3862,61198,2.3bt X-gear 4x4 At L22
3863,61198,2.3 Se Cd 4x2 Mt
3864,61198,2.8 D/c 4x4 Xe
3865,61198,2.8 D/c 4x2 Xe
3866,61198,2.3t Xe 4x2 Mt L22
3867,61198,2.3t S 4x2 Mt L22
3868,61198,2.8 Dte Cab Doble Se Aa 4x2
3869,61198,2.8 S/c 4x2 Xe
3870,61198,2.5 Le Cab Doble At 4x4
3871,61198,2.3 Le Cd 4x4 Mt
3872,61198,2.8 D/c 4x4 Lujo
3873,61198,2.8 Dte Cab Doble Xe Aa 4x4
3874,61198,2.5 4wd Attack 5at May13
3875,61198,2.3t Xe 4x2 At L22
3876,61198,2.5 4wd 6mt Cab Doble
3877,61198,2.8 Dte C Dob Se Serie Especial 4x4
3878,61198,2.8 Dte Cab Doble Xe Aa 4x2
3879,61198,2.8 Dte Cab Simple Xe Aa 4x2
3880,61198,2.5 4wd Le 6mt May13
3881,61198,2.5 4wd Lux 6mt Cuero May13
3882,61198,2.5 4wd 5at Attack
3883,61198,2.3bt Xe 4x4 Mt L22
3884,61198,2.3bt S 4x2 At L22
3885,61198,2.3t S 4x4 Mt L22
3886,61198,2.5 4wd 6mt Pack Premium
3887,389476,3.6
3888,389476,4.3 D Mwm
3889,389476,2.5 I Xl
3890,389476,3.6 Lujo
3891,389476,3.9 Cab. Doble Xlt 4x4
3892,389476,4.9i
3893,389476,3.9 Cab. Simple Xl Plus Mp3+4x2
3894,389476,2.5 I Super Cab
3895,389476,3.9 I Xl
3896,389476,4.9 I Xlt
3897,389476,3.9 I Xl Plus
3898,389476,3.9 D
3899,389476,3.9 Cab. Simple Xlt 4x4
3900,389476,4.9 I Xlt Super Cab
3901,389476,3.9 Cab. Simple Xlt 4x2
3902,389476,2.5 I Super Cab Aa
3903,389476,4.9 Xlt
3904,389476,4.9i Super Cab
3905,389476,3.9 Lujo D
3906,389476,2.5 I Xlt
3907,389476,4.2 V6 Xl Aa
3908,389476,4.2 I Xlt Mwm
3909,389476,3.9 Cab. Doble Xlt 4x2
3910,389476,3.9 4x4 D
3911,389476,4.9 Xlt D
